text,intent,entities
hi amiga pia saludos,saludos,[]
holi como te sientes,saludos,[]
hola amiga pia como estas,saludos,[]
holi amiga pia como estas,saludos,[]
hola como te encuentras,saludos,[]
hey que tal el dia de hoy,saludos,[]
holi amiga pia todo bien,saludos,[]
hola como estas,saludos,[]
hi amiga pia que tal el dia de hoy,saludos,[]
saludos asistente que tal el dia de hoy,saludos,[]
hola asistente saludos,saludos,[]
saludos asistente que tal,saludos,[]
hola saludos,saludos,[]
hi pia todo bien,saludos,[]
hi asistente que tal,saludos,[]
hi asistente espero que estes bien,saludos,[]
hola pia como te sientes,saludos,[]
hi amiga pia todo bien,saludos,[]
saludos pia como estas,saludos,[]
holi amiga pia,saludos,[]
holi como estas,saludos,[]
hey pia como estas,saludos,[]
hola pia saludos,saludos,[]
hi todo bien,saludos,[]
hi como te sientes,saludos,[]
hola pia todo bien,saludos,[]
holi asistente como te encuentras,saludos,[]
hey amiga pia,saludos,[]
saludos saludos,saludos,[]
saludos asistente como te encuentras,saludos,[]
hi pia como te encuentras,saludos,[]
hola amiga pia que tal,saludos,[]
holi amiga pia que tal el dia de hoy,saludos,[]
hey amiga pia como te encuentras,saludos,[]
hola como te sientes,saludos,[]
hola amiga pia,saludos,[]
hola amiga pia saludos,saludos,[]
hey amiga pia todo bien,saludos,[]
hey pia todo bien,saludos,[]
hey amiga pia que tal,saludos,[]
hi pia espero que estes bien,saludos,[]
holi amiga pia que tal,saludos,[]
hey espero que estes bien,saludos,[]
hey pia saludos,saludos,[]
hola asistente que tal el dia de hoy,saludos,[]
hola asistente que tal,saludos,[]
holi asistente todo bien,saludos,[]
saludos,saludos,[]
saludos asistente espero que estes bien,saludos,[]
hey como te sientes,saludos,[]
saludos como te encuentras,saludos,[]
hi pia como estas,saludos,[]
hola amiga pia todo bien,saludos,[]
holi asistente saludos,saludos,[]
hola todo bien,saludos,[]
hi pia como te sientes,saludos,[]
hi asistente que tal el dia de hoy,saludos,[]
hola pia que tal el dia de hoy,saludos,[]
holi pia que tal,saludos,[]
holi asistente que tal,saludos,[]
hey asistente como te sientes,saludos,[]
hi espero que estes bien,saludos,[]
hey pia como te sientes,saludos,[]
saludos amiga pia como estas,saludos,[]
hola amiga pia como te encuentras,saludos,[]
saludos amiga pia espero que estes bien,saludos,[]
hey pia que tal el dia de hoy,saludos,[]
holi asistente que tal el dia de hoy,saludos,[]
holi pia todo bien,saludos,[]
hey como estas,saludos,[]
holi pia como estas,saludos,[]
hola asistente como estas,saludos,[]
hi amiga pia que tal,saludos,[]
hi pia que tal,saludos,[]
holi pia,saludos,[]
hey que tal,saludos,[]
hola asistente como te encuentras,saludos,[]
hey asistente,saludos,[]
saludos amiga pia saludos,saludos,[]
hola pia como estas,saludos,[]
saludos asistente saludos,saludos,[]
saludos pia espero que estes bien,saludos,[]
hi asistente,saludos,[]
holi asistente espero que estes bien,saludos,[]
saludos pia que tal el dia de hoy,saludos,[]
hi amiga pia espero que estes bien,saludos,[]
hola asistente,saludos,[]
hi saludos,saludos,[]
hola pia como te encuentras,saludos,[]
saludos como estas,saludos,[]
hi amiga pia,saludos,[]
hey asistente como estas,saludos,[]
hi que tal el dia de hoy,saludos,[]
holi,saludos,[]
holi pia como te encuentras,saludos,[]
saludos asistente como te sientes,saludos,[]
holi pia como te sientes,saludos,[]
hey amiga pia que tal el dia de hoy,saludos,[]
saludos asistente como estas,saludos,[]
hey amiga pia espero que estes bien,saludos,[]
hey pia espero que estes bien,saludos,[]
hola que tal,saludos,[]
hi pia,saludos,[]
hi asistente como te encuentras,saludos,[]
holi pia espero que estes bien,saludos,[]
hey pia,saludos,[]
holi pia saludos,saludos,[]
hola amiga pia como te sientes,saludos,[]
hi amiga pia como te sientes,saludos,[]
hola asistente como te sientes,saludos,[]
saludos amiga pia,saludos,[]
saludos que tal el dia de hoy,saludos,[]
hola asistente todo bien,saludos,[]
holi pia que tal el dia de hoy,saludos,[]
saludos todo bien,saludos,[]
hey,saludos,[]
hey pia que tal,saludos,[]
holi amiga pia como te sientes,saludos,[]
saludos asistente todo bien,saludos,[]
hey amiga pia saludos,saludos,[]
saludos amiga pia como te sientes,saludos,[]
hey asistente como te encuentras,saludos,[]
hi amiga pia como te encuentras,saludos,[]
hey amiga pia como estas,saludos,[]
hi amiga pia como estas,saludos,[]
saludos amiga pia todo bien,saludos,[]
saludos amiga pia como te encuentras,saludos,[]
saludos asistente,saludos,[]
hey asistente que tal el dia de hoy,saludos,[]
hi pia que tal el dia de hoy,saludos,[]
saludos como te sientes,saludos,[]
saludos amiga pia que tal el dia de hoy,saludos,[]
holi amiga pia como te encuentras,saludos,[]
hola espero que estes bien,saludos,[]
hey asistente espero que estes bien,saludos,[]
hi,saludos,[]
hola que tal el dia de hoy,saludos,[]
hi pia saludos,saludos,[]
hey asistente saludos,saludos,[]
saludos que tal,saludos,[]
holi amiga pia espero que estes bien,saludos,[]
saludos pia saludos,saludos,[]
hey asistente que tal,saludos,[]
saludos pia,saludos,[]
saludos pia como te sientes,saludos,[]
holi como te encuentras,saludos,[]
hi asistente saludos,saludos,[]
holi espero que estes bien,saludos,[]
hola amiga pia que tal el dia de hoy,saludos,[]
saludos espero que estes bien,saludos,[]
holi que tal el dia de hoy,saludos,[]
holi amiga pia saludos,saludos,[]
hola amiga pia espero que estes bien,saludos,[]
hi que tal,saludos,[]
saludos pia que tal,saludos,[]
saludos pia como te encuentras,saludos,[]
holi asistente como te sientes,saludos,[]
hola pia,saludos,[]
holi asistente,saludos,[]
hola,saludos,[]
hey saludos,saludos,[]
hey asistente todo bien,saludos,[]
holi asistente como estas,saludos,[]
hey todo bien,saludos,[]
saludos pia todo bien,saludos,[]
hi asistente todo bien,saludos,[]
hola pia que tal,saludos,[]
hey amiga pia como te sientes,saludos,[]
hi como te encuentras,saludos,[]
hi asistente como estas,saludos,[]
holi todo bien,saludos,[]
hey pia como te encuentras,saludos,[]
hey como te encuentras,saludos,[]
hi asistente como te sientes,saludos,[]
hi como estas,saludos,[]
holi que tal,saludos,[]
hola asistente espero que estes bien,saludos,[]
hola pia espero que estes bien,saludos,[]
holi saludos,saludos,[]
saludos amiga pia que tal,saludos,[]
hi amiga pia saludos,saludos,[]
holi como te sientes,saludos,[]
hola amiga pia como estas,saludos,[]
holi amiga pia como estas,saludos,[]
hola como te encuentras,saludos,[]
hey que tal el dia de hoy,saludos,[]
holi amiga pia todo bien,saludos,[]
hola como estas,saludos,[]
hi amiga pia que tal el dia de hoy,saludos,[]
saludos asistente que tal el dia de hoy,saludos,[]
hola asistente saludos,saludos,[]
saludos asistente que tal,saludos,[]
hola saludos,saludos,[]
hi pia todo bien,saludos,[]
hi asistente que tal,saludos,[]
hi asistente espero que estes bien,saludos,[]
hola pia como te sientes,saludos,[]
hi amiga pia todo bien,saludos,[]
saludos pia como estas,saludos,[]
holi amiga pia,saludos,[]
holi como estas,saludos,[]
hey pia como estas,saludos,[]
hola pia saludos,saludos,[]
hi todo bien,saludos,[]
hi como te sientes,saludos,[]
hola pia todo bien,saludos,[]
holi asistente como te encuentras,saludos,[]
hey amiga pia,saludos,[]
saludos saludos,saludos,[]
saludos asistente como te encuentras,saludos,[]
hi pia como te encuentras,saludos,[]
hola amiga pia que tal,saludos,[]
holi amiga pia que tal el dia de hoy,saludos,[]
hey amiga pia como te encuentras,saludos,[]
hola como te sientes,saludos,[]
hola amiga pia,saludos,[]
hola amiga pia saludos,saludos,[]
hey amiga pia todo bien,saludos,[]
hey pia todo bien,saludos,[]
hey amiga pia que tal,saludos,[]
hi pia espero que estes bien,saludos,[]
holi amiga pia que tal,saludos,[]
hey espero que estes bien,saludos,[]
hey pia saludos,saludos,[]
hola asistente que tal el dia de hoy,saludos,[]
hola asistente que tal,saludos,[]
holi asistente todo bien,saludos,[]
saludos,saludos,[]
saludos asistente espero que estes bien,saludos,[]
hey como te sientes,saludos,[]
saludos como te encuentras,saludos,[]
hi pia como estas,saludos,[]
hola amiga pia todo bien,saludos,[]
holi asistente saludos,saludos,[]
hola todo bien,saludos,[]
hi pia como te sientes,saludos,[]
hi asistente que tal el dia de hoy,saludos,[]
hola pia que tal el dia de hoy,saludos,[]
holi pia que tal,saludos,[]
holi asistente que tal,saludos,[]
hey asistente como te sientes,saludos,[]
hi espero que estes bien,saludos,[]
hey pia como te sientes,saludos,[]
saludos amiga pia como estas,saludos,[]
hola amiga pia como te encuentras,saludos,[]
saludos amiga pia espero que estes bien,saludos,[]
hey pia que tal el dia de hoy,saludos,[]
holi asistente que tal el dia de hoy,saludos,[]
holi pia todo bien,saludos,[]
hey como estas,saludos,[]
holi pia como estas,saludos,[]
hola asistente como estas,saludos,[]
hi amiga pia que tal,saludos,[]
hi pia que tal,saludos,[]
holi pia,saludos,[]
hey que tal,saludos,[]
hola asistente como te encuentras,saludos,[]
hey asistente,saludos,[]
saludos amiga pia saludos,saludos,[]
hola pia como estas,saludos,[]
saludos asistente saludos,saludos,[]
saludos pia espero que estes bien,saludos,[]
hi asistente,saludos,[]
holi asistente espero que estes bien,saludos,[]
saludos pia que tal el dia de hoy,saludos,[]
hi amiga pia espero que estes bien,saludos,[]
hola asistente,saludos,[]
hi saludos,saludos,[]
hola pia como te encuentras,saludos,[]
saludos como estas,saludos,[]
hi amiga pia,saludos,[]
hey asistente como estas,saludos,[]
hi que tal el dia de hoy,saludos,[]
holi,saludos,[]
holi pia como te encuentras,saludos,[]
saludos asistente como te sientes,saludos,[]
holi pia como te sientes,saludos,[]
hey amiga pia que tal el dia de hoy,saludos,[]
saludos asistente como estas,saludos,[]
hey amiga pia espero que estes bien,saludos,[]
hey pia espero que estes bien,saludos,[]
hola que tal,saludos,[]
hi pia,saludos,[]
hi asistente como te encuentras,saludos,[]
holi pia espero que estes bien,saludos,[]
hey pia,saludos,[]
holi pia saludos,saludos,[]
hola amiga pia como te sientes,saludos,[]
hi amiga pia como te sientes,saludos,[]
hola asistente como te sientes,saludos,[]
saludos amiga pia,saludos,[]
saludos que tal el dia de hoy,saludos,[]
hola asistente todo bien,saludos,[]
holi pia que tal el dia de hoy,saludos,[]
saludos todo bien,saludos,[]
hey,saludos,[]
hey pia que tal,saludos,[]
holi amiga pia como te sientes,saludos,[]
saludos asistente todo bien,saludos,[]
hey amiga pia saludos,saludos,[]
saludos amiga pia como te sientes,saludos,[]
hey asistente como te encuentras,saludos,[]
hi amiga pia como te encuentras,saludos,[]
hey amiga pia como estas,saludos,[]
hi amiga pia como estas,saludos,[]
saludos amiga pia todo bien,saludos,[]
saludos amiga pia como te encuentras,saludos,[]
saludos asistente,saludos,[]
hey asistente que tal el dia de hoy,saludos,[]
hi pia que tal el dia de hoy,saludos,[]
saludos como te sientes,saludos,[]
saludos amiga pia que tal el dia de hoy,saludos,[]
holi amiga pia como te encuentras,saludos,[]
hola espero que estes bien,saludos,[]
hey asistente espero que estes bien,saludos,[]
hi,saludos,[]
hola que tal el dia de hoy,saludos,[]
hi pia saludos,saludos,[]
hey asistente saludos,saludos,[]
saludos que tal,saludos,[]
holi amiga pia espero que estes bien,saludos,[]
saludos pia saludos,saludos,[]
hey asistente que tal,saludos,[]
saludos pia,saludos,[]
saludos pia como te sientes,saludos,[]
holi como te encuentras,saludos,[]
hi asistente saludos,saludos,[]
holi espero que estes bien,saludos,[]
hola amiga pia que tal el dia de hoy,saludos,[]
saludos espero que estes bien,saludos,[]
holi que tal el dia de hoy,saludos,[]
holi amiga pia saludos,saludos,[]
hola amiga pia espero que estes bien,saludos,[]
hi que tal,saludos,[]
saludos pia que tal,saludos,[]
saludos pia como te encuentras,saludos,[]
holi asistente como te sientes,saludos,[]
hola pia,saludos,[]
holi asistente,saludos,[]
hola,saludos,[]
hey saludos,saludos,[]
hey asistente todo bien,saludos,[]
holi asistente como estas,saludos,[]
hey todo bien,saludos,[]
saludos pia todo bien,saludos,[]
hi asistente todo bien,saludos,[]
hola pia que tal,saludos,[]
hey amiga pia como te sientes,saludos,[]
hi como te encuentras,saludos,[]
hi asistente como estas,saludos,[]
holi todo bien,saludos,[]
hey pia como te encuentras,saludos,[]
hey como te encuentras,saludos,[]
hi asistente como te sientes,saludos,[]
hi como estas,saludos,[]
holi que tal,saludos,[]
hola asistente espero que estes bien,saludos,[]
hola pia espero que estes bien,saludos,[]
holi saludos,saludos,[]
saludos amiga pia que tal,saludos,[]
hi amiga pia saludos,saludos,[]
holi como te sientes,saludos,[]
hola amiga pia como estas,saludos,[]
holi amiga pia como estas,saludos,[]
hola como te encuentras,saludos,[]
hey que tal el dia de hoy,saludos,[]
holi amiga pia todo bien,saludos,[]
hola como estas,saludos,[]
hi amiga pia que tal el dia de hoy,saludos,[]
saludos asistente que tal el dia de hoy,saludos,[]
hola asistente saludos,saludos,[]
saludos asistente que tal,saludos,[]
hola saludos,saludos,[]
hi pia todo bien,saludos,[]
hi asistente que tal,saludos,[]
hi asistente espero que estes bien,saludos,[]
hola pia como te sientes,saludos,[]
hi amiga pia todo bien,saludos,[]
saludos pia como estas,saludos,[]
holi amiga pia,saludos,[]
holi como estas,saludos,[]
hey pia como estas,saludos,[]
hola pia saludos,saludos,[]
hi todo bien,saludos,[]
hi como te sientes,saludos,[]
hola pia todo bien,saludos,[]
holi asistente como te encuentras,saludos,[]
hey amiga pia,saludos,[]
saludos saludos,saludos,[]
saludos asistente como te encuentras,saludos,[]
hi pia como te encuentras,saludos,[]
hola amiga pia que tal,saludos,[]
holi amiga pia que tal el dia de hoy,saludos,[]
hey amiga pia como te encuentras,saludos,[]
hola como te sientes,saludos,[]
hola amiga pia,saludos,[]
hola amiga pia saludos,saludos,[]
hey amiga pia todo bien,saludos,[]
hey pia todo bien,saludos,[]
hey amiga pia que tal,saludos,[]
hi pia espero que estes bien,saludos,[]
holi amiga pia que tal,saludos,[]
hey espero que estes bien,saludos,[]
hey pia saludos,saludos,[]
hola asistente que tal el dia de hoy,saludos,[]
hola asistente que tal,saludos,[]
holi asistente todo bien,saludos,[]
saludos,saludos,[]
saludos asistente espero que estes bien,saludos,[]
hey como te sientes,saludos,[]
saludos como te encuentras,saludos,[]
hi pia como estas,saludos,[]
hola amiga pia todo bien,saludos,[]
holi asistente saludos,saludos,[]
hola todo bien,saludos,[]
hi pia como te sientes,saludos,[]
hi asistente que tal el dia de hoy,saludos,[]
hola pia que tal el dia de hoy,saludos,[]
holi pia que tal,saludos,[]
holi asistente que tal,saludos,[]
hey asistente como te sientes,saludos,[]
hi espero que estes bien,saludos,[]
hey pia como te sientes,saludos,[]
saludos amiga pia como estas,saludos,[]
hola amiga pia como te encuentras,saludos,[]
saludos amiga pia espero que estes bien,saludos,[]
hey pia que tal el dia de hoy,saludos,[]
holi asistente que tal el dia de hoy,saludos,[]
holi pia todo bien,saludos,[]
hey como estas,saludos,[]
holi pia como estas,saludos,[]
hola asistente como estas,saludos,[]
hi amiga pia que tal,saludos,[]
hi pia que tal,saludos,[]
holi pia,saludos,[]
hey que tal,saludos,[]
hola asistente como te encuentras,saludos,[]
hey asistente,saludos,[]
saludos amiga pia saludos,saludos,[]
hola pia como estas,saludos,[]
saludos asistente saludos,saludos,[]
saludos pia espero que estes bien,saludos,[]
hi asistente,saludos,[]
holi asistente espero que estes bien,saludos,[]
saludos pia que tal el dia de hoy,saludos,[]
hi amiga pia espero que estes bien,saludos,[]
hola asistente,saludos,[]
hi saludos,saludos,[]
hola pia como te encuentras,saludos,[]
saludos como estas,saludos,[]
hi amiga pia,saludos,[]
hey asistente como estas,saludos,[]
hi que tal el dia de hoy,saludos,[]
holi,saludos,[]
holi pia como te encuentras,saludos,[]
saludos asistente como te sientes,saludos,[]
holi pia como te sientes,saludos,[]
hey amiga pia que tal el dia de hoy,saludos,[]
saludos asistente como estas,saludos,[]
hey amiga pia espero que estes bien,saludos,[]
hey pia espero que estes bien,saludos,[]
hola que tal,saludos,[]
hi pia,saludos,[]
hi asistente como te encuentras,saludos,[]
holi pia espero que estes bien,saludos,[]
hey pia,saludos,[]
holi pia saludos,saludos,[]
hola amiga pia como te sientes,saludos,[]
hi amiga pia como te sientes,saludos,[]
